# UniProt_ID,P30542
# Target_name,AA1R_HUMAN Adenosine receptor A1
# Molecules_screened,1687
# Generated_at,2025-08-21T21:44:09
#
Rank,Drug Name,Target Name,Binding Score
1570,zirconium,AA1R_HUMAN,263457.75
1571,sodium propionate,AA1R_HUMAN,265594.34
1572,sodium butyrate,AA1R_HUMAN,266278.30
1573,magnesium chloride,AA1R_HUMAN,269476.60
1574,gadolinium,AA1R_HUMAN,276371.59
1575,titanium,AA1R_HUMAN,277039.09
1576,calcium fluoride,AA1R_HUMAN,278080.34
1577,niobium,AA1R_HUMAN,282064.59
1578,rubidium,AA1R_HUMAN,282974.93
1579,yttrium,AA1R_HUMAN,285268.99
1580,ruthenium,AA1R_HUMAN,288129.13
1581,palladium,AA1R_HUMAN,289123.19
1582,thallium,AA1R_HUMAN,294446.14
1583,cesium chloride,AA1R_HUMAN,300599.86
1584,sugar,AA1R_HUMAN,302285.03
1585,alpha-amylase,AA1R_HUMAN,308491.01
1586,orotic acid,AA1R_HUMAN,309232.60
1587,iridium,AA1R_HUMAN,309441.51
1588,copper,AA1R_HUMAN,309529.06
1589,imd,AA1R_HUMAN,324418.40
1590,thiamine hydrochloride,AA1R_HUMAN,328582.53
1591,ferrous sulfate,AA1R_HUMAN,338261.13
1592,alpha-keto glutarate,AA1R_HUMAN,339785.02
1593,tin,AA1R_HUMAN,346267.15
1594,sodium chlorite,AA1R_HUMAN,348758.55
1595,20-hydroxyecdysone,AA1R_HUMAN,349920.29
1596,chlorogenic acid,AA1R_HUMAN,355281.64
1597,neodymium,AA1R_HUMAN,356471.34
1598,potassium,AA1R_HUMAN,357902.31
1599,lanthanum,AA1R_HUMAN,365383.00
1600,thiamine,AA1R_HUMAN,373244.76
1601,cobalamin,AA1R_HUMAN,382254.85
1602,gum tragacanth,AA1R_HUMAN,383270.83
1603,choline bitartrate,AA1R_HUMAN,387899.95
1604,cetoleic acid,AA1R_HUMAN,392973.96
1605,glycine,AA1R_HUMAN,402832.26
1606,8-prenylnaringenin,AA1R_HUMAN,413603.67
1607,lactoferrin,AA1R_HUMAN,416600.00
1608,alliin,AA1R_HUMAN,421003.58
1609,amp,AA1R_HUMAN,427500.55
1610,inositol,AA1R_HUMAN,435090.55
1611,pullulan,AA1R_HUMAN,442108.68
1612,sodium nitrite,AA1R_HUMAN,450473.62
1613,d-pinitol,AA1R_HUMAN,456999.67
1614,imo,AA1R_HUMAN,469366.94
1615,trendione,AA1R_HUMAN,471671.38
1616,punicic acid,AA1R_HUMAN,480576.07
1617,mercury,AA1R_HUMAN,490355.83
1618,epidermal growth factor,AA1R_HUMAN,502116.71
1619,2-cyclohexylethylamine,AA1R_HUMAN,533183.47
1620,lecithin,AA1R_HUMAN,538213.28
1621,cinnamic acid,AA1R_HUMAN,557558.49
1622,n-acetyl d-glucosamine,AA1R_HUMAN,586150.72
1623,cynaropicrin,AA1R_HUMAN,599582.68
1624,glycocholic acid,AA1R_HUMAN,609427.29
1625,5-methyltetrahydrofolate,AA1R_HUMAN,615365.73
1626,lysozyme,AA1R_HUMAN,643190.52
1627,evodiamine,AA1R_HUMAN,657155.01
1628,undec-10-enoic acid,AA1R_HUMAN,733544.48
1629,valyl-prolyl-proline,AA1R_HUMAN,744434.09
1630,barium,AA1R_HUMAN,749593.28
1631,super citrimax,AA1R_HUMAN,767427.59
1632,sodium chloride,AA1R_HUMAN,770796.54
1633,kic,AA1R_HUMAN,781781.34
1634,strontium,AA1R_HUMAN,791082.80
1635,amaranth,AA1R_HUMAN,799249.52
1636,sciadopitysin,AA1R_HUMAN,802194.90
1637,tryptophan,AA1R_HUMAN,804945.19
1638,alpha-d-ribofuranose,AA1R_HUMAN,806002.44
1639,agmatine,AA1R_HUMAN,829663.15
1640,hydroxocobalamin hydrochloride,AA1R_HUMAN,845576.96
1641,hydrochloric acid,AA1R_HUMAN,854900.45
1642,sulbutiamine,AA1R_HUMAN,862883.99
1643,glycomacropeptides,AA1R_HUMAN,888033.70
1644,geranium,AA1R_HUMAN,896511.06
1645,methylfolate,AA1R_HUMAN,907528.82
1646,d-mannose,AA1R_HUMAN,936602.12
1647,insulin,AA1R_HUMAN,955438.40
1648,tetrahydrocannabinol,AA1R_HUMAN,955455.07
1649,pinene,AA1R_HUMAN,984631.81
1650,maltitol,AA1R_HUMAN,985810.01
1651,ecg,AA1R_HUMAN,1017311.03
1652,gamma-mangostin,AA1R_HUMAN,1033455.28
1653,lgd-4033,AA1R_HUMAN,1037809.91
1654,fursultiamine,AA1R_HUMAN,1054539.71
1655,7-keto,AA1R_HUMAN,1086300.72
1656,biotin,AA1R_HUMAN,1112980.01
1657,histosol,AA1R_HUMAN,1170597.01
1658,3;5-diiodotyrosine,AA1R_HUMAN,1215797.98
1659,arginine,AA1R_HUMAN,1248714.20
1660,n-acetyl-l-glutamine,AA1R_HUMAN,1291985.39
1661,manganese ascorbate,AA1R_HUMAN,1395816.61
1662,docosapentaenoic acid,AA1R_HUMAN,1417277.06
1663,l-leucine nitrate,AA1R_HUMAN,1423078.87
1664,potassium ascorbate,AA1R_HUMAN,1440174.07
1665,betaine hydrochloride,AA1R_HUMAN,1527680.20
1666,phytoene,AA1R_HUMAN,1588074.97
1667,alanine,AA1R_HUMAN,1659644.61
1668,xylitol,AA1R_HUMAN,1678722.93
1669,tecto-chrysin,AA1R_HUMAN,1786932.22
1670,creatine pyruvate,AA1R_HUMAN,1882525.33
1671,betaine nitrate,AA1R_HUMAN,1912572.12
1672,magnesium 2-aminoethanol phosphate,AA1R_HUMAN,1926445.74
1673,esc,AA1R_HUMAN,1938341.30
1674,glyceryl dilaurate,AA1R_HUMAN,2071453.59
1675,creatine ethyl ester hcl,AA1R_HUMAN,2084463.17
1676,iron bisglycinate,AA1R_HUMAN,2127904.56
1677,carbonates,AA1R_HUMAN,2396517.38
1678,boric acid,AA1R_HUMAN,2451223.54
1679,potassium succinate,AA1R_HUMAN,2578179.38
1680,trisodium citrate dihydrate,AA1R_HUMAN,3027950.35
1681,calcium sulfate monohydrate,AA1R_HUMAN,3267057.21
1682,zinc sulfate,AA1R_HUMAN,3582702.56
1683,phosphorus,AA1R_HUMAN,4203503.02
1684,sodium fluoride,AA1R_HUMAN,4996641.28
1685,beta-glucanase,AA1R_HUMAN,5066267.92
1686,calcium caseinate,AA1R_HUMAN,5120808.83
1687,arsenic,AA1R_HUMAN,5130340.51
