# UniProt_ID,P59533
# Target_name,T2R38_HUMAN Taste receptor type 2 member 38
# Molecules_screened,1687
# Generated_at,2025-08-21T21:35:03
#
Rank,Drug Name,Target Name,Binding Score
1561,gaba,T2R38_HUMAN,112952.61
1562,ruthenium,T2R38_HUMAN,113307.75
1563,niobium,T2R38_HUMAN,113364.33
1564,thallium,T2R38_HUMAN,113484.46
1565,palladium,T2R38_HUMAN,113788.80
1566,cesium,T2R38_HUMAN,114567.61
1567,pyruvate,T2R38_HUMAN,114825.16
1568,ferrum phos,T2R38_HUMAN,116386.83
1569,rubidium,T2R38_HUMAN,119107.13
1570,alpha-keto glutarate,T2R38_HUMAN,120462.31
1571,gadolinium,T2R38_HUMAN,121574.19
1572,iridium,T2R38_HUMAN,122903.89
1573,glycitin,T2R38_HUMAN,123319.92
1574,sodium nitrite,T2R38_HUMAN,128689.92
1575,aluminum hydroxide,T2R38_HUMAN,132485.97
1576,vanadyl sulfate,T2R38_HUMAN,132540.68
1577,threonic acid,T2R38_HUMAN,133275.45
1578,protectin dx,T2R38_HUMAN,137886.31
1579,sugar,T2R38_HUMAN,144642.81
1580,copper,T2R38_HUMAN,148145.85
1581,neodymium,T2R38_HUMAN,149813.33
1582,l3c,T2R38_HUMAN,151092.49
1583,hica,T2R38_HUMAN,157745.46
1584,cesium chloride,T2R38_HUMAN,158085.15
1585,tin,T2R38_HUMAN,158720.02
1586,gf5,T2R38_HUMAN,159187.71
1587,2-cyclohexylethylamine,T2R38_HUMAN,160746.45
1588,magnesium chloride,T2R38_HUMAN,164824.35
1589,tartaric acid,T2R38_HUMAN,166936.44
1590,2cm,T2R38_HUMAN,168325.88
1591,lanthanum,T2R38_HUMAN,170563.77
1592,pterostilbene,T2R38_HUMAN,171997.92
1593,inositol,T2R38_HUMAN,183143.24
1594,mangiferin,T2R38_HUMAN,183200.19
1595,potassium,T2R38_HUMAN,184137.05
1596,chlorogenic acid,T2R38_HUMAN,185087.70
1597,potassium alpha-ketoglutarate,T2R38_HUMAN,185347.55
1598,sodium chlorite,T2R38_HUMAN,186680.77
1599,stevia,T2R38_HUMAN,190687.78
1600,caprylic acid,T2R38_HUMAN,192224.61
1601,imd,T2R38_HUMAN,203947.10
1602,magnesium carbonate,T2R38_HUMAN,207111.86
1603,pullulan,T2R38_HUMAN,213564.46
1604,gum tragacanth,T2R38_HUMAN,228315.31
1605,amp,T2R38_HUMAN,245470.89
1606,d-pinitol,T2R38_HUMAN,248702.28
1607,glycine,T2R38_HUMAN,251571.41
1608,cetoleic acid,T2R38_HUMAN,263996.10
1609,imo,T2R38_HUMAN,265537.14
1610,mercury,T2R38_HUMAN,272702.65
1611,n-acetyl d-glucosamine,T2R38_HUMAN,291926.81
1612,ferrous sulfate,T2R38_HUMAN,316009.14
1613,epidermal growth factor,T2R38_HUMAN,326576.86
1614,alpha-amylase,T2R38_HUMAN,335219.79
1615,lactoferrin,T2R38_HUMAN,336480.99
1616,20-hydroxyecdysone,T2R38_HUMAN,378041.91
1617,lysozyme,T2R38_HUMAN,394070.24
1618,cobalamin,T2R38_HUMAN,414142.04
1619,8-prenylnaringenin,T2R38_HUMAN,438845.86
1620,alpha-d-ribofuranose,T2R38_HUMAN,439878.10
1621,punicic acid,T2R38_HUMAN,465546.23
1622,trendione,T2R38_HUMAN,510609.50
1623,d-mannose,T2R38_HUMAN,532115.62
1624,glycomacropeptides,T2R38_HUMAN,558292.80
1625,lecithin,T2R38_HUMAN,581054.89
1626,cinnamic acid,T2R38_HUMAN,588344.37
1627,sodium chloride,T2R38_HUMAN,609325.72
1628,barium,T2R38_HUMAN,639778.89
1629,cynaropicrin,T2R38_HUMAN,647161.33
1630,strontium,T2R38_HUMAN,649994.94
1631,glycocholic acid,T2R38_HUMAN,654492.77
1632,5-methyltetrahydrofolate,T2R38_HUMAN,663496.11
1633,undec-10-enoic acid,T2R38_HUMAN,665415.98
1634,evodiamine,T2R38_HUMAN,696831.23
1635,hydrochloric acid,T2R38_HUMAN,751914.78
1636,valyl-prolyl-proline,T2R38_HUMAN,763883.44
1637,super citrimax,T2R38_HUMAN,804439.81
1638,kic,T2R38_HUMAN,841097.18
1639,agmatine,T2R38_HUMAN,843873.43
1640,amaranth,T2R38_HUMAN,856904.28
1641,tryptophan,T2R38_HUMAN,862920.17
1642,sciadopitysin,T2R38_HUMAN,864445.95
1643,hydroxocobalamin hydrochloride,T2R38_HUMAN,908044.55
1644,sulbutiamine,T2R38_HUMAN,925256.90
1645,geranium,T2R38_HUMAN,929786.83
1646,maltitol,T2R38_HUMAN,969303.07
1647,methylfolate,T2R38_HUMAN,969331.06
1648,insulin,T2R38_HUMAN,1016926.56
1649,tetrahydrocannabinol,T2R38_HUMAN,1024851.24
1650,pinene,T2R38_HUMAN,1055904.47
1651,gamma-mangostin,T2R38_HUMAN,1089337.33
1652,ecg,T2R38_HUMAN,1090001.71
1653,lgd-4033,T2R38_HUMAN,1111470.46
1654,fursultiamine,T2R38_HUMAN,1127655.74
1655,7-keto,T2R38_HUMAN,1151907.86
1656,biotin,T2R38_HUMAN,1171885.48
1657,histosol,T2R38_HUMAN,1249870.82
1658,3;5-diiodotyrosine,T2R38_HUMAN,1296597.37
1659,arginine,T2R38_HUMAN,1317630.90
1660,n-acetyl-l-glutamine,T2R38_HUMAN,1341970.00
1661,l-leucine nitrate,T2R38_HUMAN,1427292.65
1662,manganese ascorbate,T2R38_HUMAN,1461654.22
1663,docosapentaenoic acid,T2R38_HUMAN,1486178.90
1664,potassium ascorbate,T2R38_HUMAN,1502020.90
1665,betaine hydrochloride,T2R38_HUMAN,1526419.46
1666,alanine,T2R38_HUMAN,1537107.11
1667,xylitol,T2R38_HUMAN,1661543.09
1668,phytoene,T2R38_HUMAN,1676001.07
1669,esc,T2R38_HUMAN,1862730.86
1670,tecto-chrysin,T2R38_HUMAN,1890597.64
1671,betaine nitrate,T2R38_HUMAN,1890865.08
1672,magnesium 2-aminoethanol phosphate,T2R38_HUMAN,1920146.50
1673,creatine pyruvate,T2R38_HUMAN,1942127.68
1674,creatine ethyl ester hcl,T2R38_HUMAN,2149577.08
1675,glyceryl dilaurate,T2R38_HUMAN,2172326.94
1676,iron bisglycinate,T2R38_HUMAN,2204345.20
1677,carbonates,T2R38_HUMAN,2441722.54
1678,boric acid,T2R38_HUMAN,2496474.44
1679,potassium succinate,T2R38_HUMAN,2689649.75
1680,trisodium citrate dihydrate,T2R38_HUMAN,3118431.80
1681,calcium sulfate monohydrate,T2R38_HUMAN,3299083.29
1682,zinc sulfate,T2R38_HUMAN,3650839.82
1683,phosphorus,T2R38_HUMAN,4117708.73
1684,sodium fluoride,T2R38_HUMAN,5000352.25
1685,beta-glucanase,T2R38_HUMAN,5026841.33
1686,calcium caseinate,T2R38_HUMAN,5056556.80
1687,arsenic,T2R38_HUMAN,5063650.63
